Unique_SMILES	Mol_ID
CN1N=NN=C1C=2C=CC=C(C2)NC(=O)C=3C=CC=C(C3)NC=4N=CC=CN4	Z332867212
NC(=O)C=1C=CN(N1)C=2C=CC=CC2NC(=O)C=3C=CC=C(C3)C4=NN=CO4	Z1625058533
CC1=CN2N=C(SC2=N1)N3CC(C3)N4C=C(N=N4)C(N)=O	Z1626096766
OCCC=1C=CC(OCC2=COC(=N2)C=3C=CC=C(F)C3)=C(C1)N4N=C5C=CC=CC5=N4	Z354388614
CCN1N=C(C)C(CNC=2C=NC3=C(C2)C(C)=NN3C)=C1C	Z1627935132
CC(OC(=O)C=1C=CC=C2C=NNC12)C=3C=CC=CN3	Z1197205209
O=C(CCC1=CNC=N1)N2CCCC(CC3=CSC4=CC=CC=C34)C2	Z1952809802
O=C(CCC1=C(NC=2C=CC(F)=CC12)C=3C=CC(F)=CC3)NC(CO)C=4C=CSC4	Z1720646563
CN1CCC(C)(CNC(=O)C=2C=CC(=CC2)SCC3=CC=CN=C3)CC1	Z1631162507
NC(=O)C1CCCN(CC2=CC=C(O2)C=3C=CC(=CC3Cl)[N+]([O-])=O)C1	Z1470753971
O=C(CSC=1C=CC=C(Br)C1)N2CCC3=C(C2)N=CN3C=4C=CC(F)=CC4	Z1635514408
CC=1C=C(C2=CC=C(F)C(F)=C2N1)N3CCCC3C4COCCC4O	Z1983657432
CC=1C=C(N=C(C)N1)NCCC=2C=CC=C(O)C2	Z1272279501
C=C(CNC(=O)C=1C=NC(NC(C)C=2C=CC=NC2)=C(Cl)C1)C=3C=CC=CC3	Z2140503269
CC1=C(SC=2N=C(NC(=O)C12)C=3C=C(C(=O)O)N(C)C3)C=4C=CC=CC4	Z1646202810
CCC1=CN=C(COC(=O)C2=CN=CC(F)=C2)S1	Z1652416425
CN1CCC2=NC=NC(NC=3C=CN(CC(=O)N4CCOCC4)N3)=C2C1	Z1223053934
CC1=NC(COC=2C=CC=CC2C3=NC(=NO3)C=4C=CC=CN4)=NO1	Z1959742305
COC=1C=CC=C2C(=NNC12)C(=O)NC=3SC=NC3C	Z2164368934
CCN(CC)CCOC=1C=C(C=CC1OC)NC(=O)C2=CC(=O)NC=3C=C(F)C=CC23	Z1246036240
CCC1=NC(=CS1)CNC2=NN=C(O2)C=3C=CC=4OCOC4C3	Z1673601235
O=C(O)C(F)(F)F.CC(C)N(C)C[C@@H](C)NC1=NC(=NC2=CC=CC=C12)C=3C=CC=CN3	Z8988891670
CC(O)(CNC(=O)C=1C=CC(=CC1)C2=NC(=NO2)C3CC3)CN4CCOCC4	Z1360647758
CC=1C=CC(=CC1)C=2OC=NC2C(=O)NC=3C=CC=C(C3)C(=O)NC=4C=CC=CN4	Z1264469365
CN1C(=O)N(C)C=2C=C(NC(=O)C=3C=CC=CC3SCC4=CC=CS4)C(O)=CC21	Z2185039758
COC=1C=C(C=C(C)N1)C(=O)NC=2C=CC(=CC2)N3C=NC(C)=C3C	Z2188070719
CC=1C=C(C)C=2N=CC(C#N)=C(C2C1)N3CCC(O)(C3)C(F)(F)F	Z1309549994
O=C(NC=1C=CC=CC1C2=NC=3C=CC=CC3S2)C4=CN=CC(F)=C4	Z1413844520
CCN1N=C(C)C(NC(=O)NC2=NN=C3C=CC=CN23)=C1C	Z1277704720
CC(C)C=1C=C(C(=O)NC=2C=CC=3CNC(=O)C3C2)N(C)N1	Z1318722214
O=C(NC1=CNN=C1C=2C=CC=CC2)C3=CSC(=N3)C=4C=CC=CN4	Z1474137331
Cl.CN1CCN(C(=O)C=2C=CC(=CC2)N3C=NC=4C=CC=CC4C3=O)C(CN)C1	Z1457888451
CCC=1C(C)=NC=2C=CC=CC2C1NC(=O)NCC=3C=CN=CC3	Z1833691992
CC(C)C=1C=CC(=CC1)C2=NN=C(NC(=O)C3=CN=C4CCCCN34)S2	Z1494856145
O=C(O)C=1C=CN(N1)C2=CC=CC(=C2)CNC(=O)C3COCCO3	Z1956079802
CC=1C=C(NC(=O)C=2N=CC=NC2C(N)=O)C(C)=C(C)C1O	Z1729333478
COC=1C=CC=C2C(=CC=NC12)N3CCN(C)C(C3)C4=NC=CN4C	Z1958506480
CC(C)(C)C1=NN=C(N1)SCC2=NC=3C=CC(=CC3N2)[N+]([O-])=O	Z1737968591
CC=1C=C(NC(C)C2=NN=C3C=CC=CN23)C=4C=C(C=CC4N1)OC(F)(F)F	Z1343206561
COC(C)C1=NC(C)=C(S1)C(=O)NN2C=NC=3C=CC=CC32	Z1343683918
CC=1C=C(ON1)C2=CSC(=N2)C=3C=CC=C(C3)C4=NN=C(N)O4	Z1739259043
CCN(CC)CC1CCN(C1)C=2N=C(N=C3CCCC23)C4=CC=CN=C4	Z1449886594
COC=1C=CC(NC(=O)NC2=CC(=NN2)C3CC3C)=C(C)N1	Z1856487662
N#CC=1C=NC(=CN1)NCC2CCC3=NC(=CN3C2)C(F)(F)F	Z1757737569
C1=NC=2C=C(C=CC2S1)C=3C=CC=4N=CC=NC4C3	Z2204895828
N#CC=1C=CC=CC1C=2C=CC=CC2C(=O)N3CCC(O)(C3)C4CC4	Z1908155791
Cl.NCC1CCN(C1)C(=O)C=2C=CC=CC2C3=NC(=NO3)C=4C=CC=C(Cl)C4	Z1456620037
CC=1C(=O)C=2C=CC=C(C(=O)NC3CCCC3CN)C2OC1C=4C=CC=CC4	Z2392616694
CC(C)(N)C1=NOC(CN2CCC=3C=C(C=CC32)C4=CC=CC(F)=C4)=N1	Z2447365717
CC=1SC=2N=C(CN(C)C(C)(CO)C=3C=CC=CC3)NC(=O)C2C1C	Z1786822449
CC(=O)NCC=1C=C(C=CN1)OC2CCN(C2)C3=NC=CC(C)=C3C#N	Z1757706250
CC=1C=C2C(=NC=CN2N1)N3CCC(C3)OC=4C=CC=NC4C	Z1874299910
COC=1C=C(OC)C=2C=CC(=NC2C1)N3CCCC(C3)C4=NC=CN4	Z1874090827
Cl.NCC=1C=CC(=CC1)C=2C=CC=C(C2)C(=O)O	Z3274834575
CC=1C=CC=2C=C(C=CC2N1)CNC3CCCC=4C=NNC43	Z1779315458
CN1C=CN=C1CC(NC(=O)C(=O)NC=2C=CC(=CC2)OC3CCOC3)C=4C=CC=CC4	Z1290831072
CC=1N=C(SC1C(=O)OC=2C=CC=3C=CN=CC3C2)C4CCCC4	Z1291091767
CC1=CC(=CS1)C=2N=CC=CC2NC(=O)C3=CSC(=N3)C4=CN=CC=N4	Z1781372083
CCC1=NN=C(O1)C=2C=CC(=CC2)NC(=O)N(C)C3CCN4CCOC3C4	Z2292474342
NC(C1=NOC(=N1)C2=CC=C(O2)C=3C=CC(=CC3)C(F)(F)F)C4CC4	Z2442350893
Cl.CC(C)C1=NN2CCCC(NC=3C=CC=C(N3)C(=O)O)C2=N1	Z8097499004
CCS(=O)(=O)C=1C=CC(=CC1)C(C)NC=2C=CC=C(N2)C(=O)O	Z2358676438
CC1(CN)CCN(C1)C(=O)NCC=2C=CN(N2)C=3C(F)=CC=CC3F	Z2362562831
CC=1C=C(CN2CCN(CC2)C=3C=CN=C(C)N3)N(C)N1	Z2362634723
CCCC=1C=C(NC=2C=CC(=CC2)C(C)N)N3N=CN=C3N1	Z2368420915
CC=1C=C(NC2CCC(CN)C2)C=3C=CC=C(C3N1)[N+]([O-])=O	Z2368661749
NC1(CNC(=O)C=2C=CC(=CC2F)C=3C=NC=NC3)CCC1	Z2439126365
CC1CN(C=2C=CC(=NN2)C(=O)O)C=3C=CC=CC31	Z2378853043
CC1=C(C=CC2=CN=CN12)C3=NN=C(O3)[C@H]4CN(C)C[C@@H](C)O4	Z2390864964
CN1CCC(CC1)OC=2C=C(C=CN2)NC(=O)C=3C=CC=C4C=CN=CC34	Z2453724718
Cl.Cl.NC(N)=NC(=O)C1=CC=C2C(F)=CN=C(C=3C(F)=CN=CC3F)C2=C1	Z3182610289
COC=1C=CC=C(C1)C2CCCN2CC3=CC(=CO3)C(=O)O	Z2482868187
CC=1C=C(ON1)C2CCCN2CC3=CC(=CO3)C(=O)O	Z2482912713
CC1=CC=C(CN(C)C(C)C2=CC=C(O2)C(=O)O)S1	Z2482968120
O=C(O)C1=CSC(CN2CCN3C(=NN=C3C2)C=4C=CC=CC4)=N1	Z2483072148
CN1C=C(C=N1)C=2C=CC=C(C2)CNC(=O)N3CCN4N=NC=C4C3	Z2495912464
O=C(CN1C=CN=C1)N2CCC3(C2)CN(C(=O)CN4C=CN=C4)C=5C=CC=CC53	Z2500260632
COC=1C=C(SC1C=2C=CC=C(C2)COC3CCOC3)C(=O)O	Z2581529717
CN1N=C(C=C1C(=O)O)C=2C=CC=3OC(C)(C)CC3C2	Z2581575574
CC(C)(C)N1N=CC=2C(=NC=NC21)NC=3C=CC4=NC=CN4C3	Z2615767026
COC=1C=CN=C(C1)CS(=O)(=O)CC=2C=CC(=NC2)OC	Z2660932365
CCC1=CN=C(CC(=O)NCC2=NC=CN2CCC=3C=CC=CC3)N1	Z2690303394
BrC=1C=CC(=CC1)C=2C=CN=C(N2)N3CCC(C3)N4CC=CC4	Z2699195847
CN1CCN(CC1)C=2C=CC=C(N2)C3=NOC(=N3)C4=CC=CC(=C4F)C(F)F	Z2700731207
CC=1C=CC(CO)=C(C1)C=2C=CC(=CC2)[C@H]3C[C@H](N)C3	Z2723055714
O=C(C=1C=CC(=NC1)C(F)(F)F)N2CC(C2)OC=3C=CC=NC3	Z2740409583
FC(F)(F)COC=1C=CC(=CN1)CNCC2=NN=C(S2)C3CC3	Z2752926598
BrC1=CC=CN2C(=CN=C12)NCC=3C=NC(=NC3)C4CC4	Z2784260007
NCC1CC2CCC1N(C2)C(=O)C=3C=CC=C(C3)NC=4N=CC=CN4	Z2828001060
O=C(O)C(F)(F)F.CC(C)N1C=NC=2C=CC(=CC21)CNC=3C=CC(C#N)=NN3	Z9141960759
OC=1C=CC=CC1C2=NN=C(CN(CCC=3C=CC=CC3)C4CCOC4)O2	Z2834199299
CC=1N=C(O)C=2CN(CC2N1)C=3N=CN=C4CCN(C)CC34	Z2851923259
CN(C)C=1N=CN(N1)C=2C=CC=C(C2)NC(=O)C3=CC(=NN3)C4CCCN4C	Z2879997673
CC(C)OC=1C=NC=C(C1)C=2C=CC=3NC(=CC3N2)C(=O)O	Z2894241652
CN1CCN(CC1)C=2C=CC=3N=C(NC3C2)C=4C(=O)NC=5C=CSC5C4N	Z2894434394
COC=1N=CC(=CC1C(N)=O)NCC=2C=C(C)N=C3CCCCC23	Z2971675480
CC=1C=C(CNC=2C=CC(CCO)=NC2)C=3CCCCC3N1	Z2973323002
CC=1C=C(C=CN1)N(C)C(=O)C=2C=NC3=C(C2)C(=NN3C)C(F)(F)F	Z2997607515
CC=1C=C2C(=NC=CN2N1)N3CC(C3)NC=4N=C(C)N=C(C)C4F	Z3063556652
CC=1C=C(N2CCC=3C=CN=CC3C2)N4N=C(N=C4N1)C(F)(F)F	Z3071580373
O[C@@H]1C[C@H]2CN(CC=3C=CC=NC3N2C1)C4=NN=NN4C=5C=CC=CC5	Z3077637213
NC1CC21CC(C2)NC(=O)C=3C=CC=C(C3)NC=4N=CC=C(N4)C(F)(F)F	Z3141931339
CN(C)CCN1C(=O)NC=2C=CC(=CC21)C(=O)NC3CCC(N)C=4C=CC=CC43	Z3142848064
O=C1CCCN1CCC2=NC(=CS2)C3=CN=C4C=CC=CN34	Z3216020267
CC=1C=CSC1C=2C=NN(CC(=O)O)C2C	Z3256640697
CCC=1C=C(C=2C=CC=CC2N1)N3C[C@H](N)[C@H](C3)C4=CN(C)C=N4 |&1:14,16,r|	Z3278098680
CC1=C(SC=2N=C(C)N=C(C)C12)C3=NC(=NO3)C45CC(N)(C4)C5	Z3293152542
CCCN1C=C(CNC2=CN=C3OCOC3=C2)C(C)=N1	Z3293530148
COC1=NSC(C(=O)NCCC2=CC=NN2C=3C=CC=CC3)=C1Br	Z3303387553
O=C(O)C(F)(F)F.O=C(O)C=1C=C(O)C=C(C1)C=2C=CC=C(C2)OCCN3CCCCC3	Z7991080954
O=C(O)C(F)(F)F.CC(C)C1=CC=C2OCC[C@@H](NC3=NC(=CO3)C(=O)O)C2=C1	Z8400648847
CN1N=CC=2N=CC(=CC21)C=3C=CN=C(C3)NC(=O)C4CC4	Z3347491374
O=C(C1=NNC=2NCCCC12)N3CC=4C=NN(C=5C=CC=CC5)C4C3	Z3355938933
CC=1N=C2C=CC=CN2C1CNC=3C=CC=4CCN(C)CC4C3	Z3367647865
CN1CCC(CC1)OCC2=NC(=NO2)C=3C=CC(=CC3)N4C=CN=C4	Z3368437730
N[C@@]12C[C@H]2CN(C1)C(=O)C3=CC=C(S3)C=4C=CC=C(Cl)C4 |&1:1,3,r|	Z3384647609
CC1=C(C=NN1CC(F)F)CNC=2C=CC=3C(=O)NCCC3C2	Z3496049888
CC1=C(C=C(C(=O)O)C(=O)N1C)C=2C=C(O)C=C(C2)C(C)(C)C	Z3600619711
O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C=3C=CC(=CC3F)C=4C=NC=NC4 |&1:3,13,r|	Z3687062413
O=C(O)C(F)(F)F.CC1=CN2C=C(C=C(F)C2=N1)C3=CC=CC(=C3)OCCN4CCC(O)CC4	Z7670457784
CC(C)N1C=NC(=C1)CNC(=O)C=2C=C(C=CC2F)C=3C=NN(C)C3	Z3712054031
CC(C)(C)C1=NC=C(O1)C2=CC(=CO2)C(=O)O	Z3775970760
CC=1C=C(C=NC1C(F)(F)F)C=2C=C(C(=O)O)N(C)N2	Z3775984119
O=C(O)C(F)(F)F.CC1=CN(C=N1)C=2C=C(C=C(C2)C(F)(F)F)NCC3=CC(CN)=NN3C	Z5609641567
O=C(O)C(F)(F)F.NCC1CC(NC=2N=C(N=C3CCCC23)C4=CC=CC=N4)C51CCC5	Z4607414653
CC=1N=CC=NC1C(C)NC2=NC=3C=CN=CC3N2C	Z3830042566
CN1C=C(C=N1)C2=CC=C(O2)C(=O)NC3=CN(C)N=C3C4=CC=CC=N4	Z3953624629
CC=1N=C2C(=CC(=NN2C1C=3C=CC(O)=NC3)N4CCCCC4)C5=CNC=N5	Z4020124986
O=C(NC=1C=C(F)C(=CC1F)OC(F)F)C=2C=CC=C(C2)NC3=CN=CC=N3	Z3991692440
CN1C=NC=2C=C(C=CC21)NC=3C=C(N=CN3)C=4C=CC=CC4	Z3991697884
COC=1C(F)=C(C=CC1C(=O)O)C2=CC(=NN2C)C3CC3	Z3999780131
CC1=CC(C=2C=NN(C)N2)=C(C)C=C1C(=O)O	Z4014763543
O=C(NC=1C=NC=2NC=CC2C1)C3=C(N=C4C=CC=CN34)C(F)F	Z4034632508
CC1=CN=C2C(=NC=3C=CC(C)=CC3N12)NCCCN	Z4088390073
CC1CC=2C=CC=CC2N1CC=3OC=CC3C(=O)N=S(C)(=O)C4=CN=CN4C	Z4096007034
COC=1N=CC(=CC1C)C=2C=NN(C2)C=3C=CC=NC3	Z4136002394
CN1CC=2C(=CC=CC2C(C1)C=3C=CC=CC3)NCC4=CN=C5COCCN45	Z4137838259
CNC(=O)C=1C=C(C=C(C1)C(=O)NC)NCC2=C3CCCC3=NN2C	Z4187559260
CN(C)CCN1C=C(C(=O)NC2CCCN3C=CN=C23)C=4C=CC=CC41	Z4199314526
CC=1C=NC=C(C1)C2CCN(C2)C=3N=NC=C4C=C(Cl)C=CC34	Z4229626807
CC(C)N1CCC=2ON=C(C(=O)NC=3C=CC=C4C=CC(O)=CC34)C2C1	Z4307279277
CS(=O)(=O)C=1C=CC(C=2C=CC(OCC(=O)O)=C(Cl)C2)=C(Cl)C1	Z4344043363
CN1CCOC(C1)C=2C=CC=C(C2)C=3C=NC4=NC(CCN)=NN4C3	Z4387906016
CC(NC(=O)C(CC1=CN(N=N1)C=2C=NC=C(C2)C(=O)O)C3CC3)C=4C=CC=C(F)C4	Z4398904403
CC1CC(CCO1)C(=O)NC=2C=CC=C(C2)C=3C=CC=C(C3)C(=O)O	Z4420974509
CN1C=C(C=N1)C2=NN(C)C=C2NC(=O)C=3C=CC=4CC(N)CCC4C3	Z4429774144
CN1C=C(C=N1)C2=CC=C(O2)C(=O)NC3=CNN=C3C=4C=CC=CC4	Z4519648140
O=C(O)C=1C=CC(=CC1)C=2C=CC(=CC2)C3=CN=C4OC=CC4=C3	Z4601264216
CC=1C(=CC=C2CC(=O)NC12)C=3C=CC=4N=CNC4C3	Z4638117250
FC(F)C=1C=C(N=CN1)OC=2C=CC=3C=NNC3C2	Z4761823015
OC=1C=CC=2CCCN(CC2C1)C=3N=CN=C4C3N=CN4CCN5CC[C@@H](O)C5	Z4770869238
COC=1N=CC=C2CCN(CC12)C(=O)C3=COC(CN4CC[C@H](O)C4)=N3	Z4832327800
NCC1(CO)CCN(CC2=NC=3C=CC=C(F)C3N2C=4C=CC=CC4)CC1	Z4897043693
O=C(CC=1C=NC=C(Cl)C1)NC=2C=NC=C3C=CC=CC23	Z4897371036
O=C(O)C1=CNC=2C(=CC=CC12)C=3C=CC=C4SC=NC34	Z4898819712
O=C1C=2C=CC(=CC2CN1C3CCC(=O)NC3=O)C=4C=CC(=CC4)N5C=CC=N5	Z5000462591
CCN1N=CN=C1C=2C=CC=3C=C(O)C=CC3C2	Z5020305326
OC=1C=CC=2C=C(C=CC2C1)C=3N=CC=CC3Cl	Z5020305458
OC=1C=CC=2C=C(C=CC2C1)C=3C=CC=NN3	Z5020306614
CC=1C(=CSC1C=2C=CC=3C=C(O)C=CC3C2)C(=O)O	Z5020308147
FC=1C=CC=C(C1)C2=NNC=C2CNC3=CC(=NC4=CC=NN34)C=5C=CC=CC5	Z5246138823
FC=1C(Br)=CC=C2C(=NC=NC12)N[C@@H]3C[C@H]3C=4C=CC=NC4 |&1:13,15,r|	Z5282806723
CNC1=NC=2C=C(C=CC2S1)C=3C=CN=CC3F	Z5282811119
ClC=1C=CC=2C(=NN=CC2C1)N3CCC(C3)C=4C=CC=NC4	Z5282818825
NCC=1C=C(O)N=C(CNC(=O)C=2C=NC=3C=CC(F)=CC3C2)N1	Z5292443484
FC=1C=CC=C2C=CN=C(NCCN3CCC=4SC=CC4C3)C12	Z5292450034
NC1CC=2C=CC(=CC2C1)C=3C=NC=C(C3)NCC4=NC=CN4	Z5292458372
NCC1=NN2CCCC2=C1C(=O)NCC=3C=CC=C(C3)C4=NC=CN4	Z5292475880
CC1=NN2C(=CC=NC2=C1C=3C=CC(=CC3)OCCN(C)C)C(F)(F)F	Z5292563459
CN1CCC(CC1)N2C=C(C=N2)NC=3C=C(C#N)C=4C=C(Cl)C=CC4N3	Z5292569586
O=C(O)C(F)(F)F.CCN(C)C1CN(C1)C(=O)C=2C=CC=CC2C3=NC=C(O3)C=4C=CC=CC4F	Z5608267562
O=C(O)C(F)(F)F.CCC1=CC=2C(=NC(C)=NC2S1)NCC=3C=CC(=CC3F)CN	Z5608200568
O=C1CC(CO)CN1C=2C=CC(=CC2)C=3C=NN4N=CC=CC34	Z5330395197
O=C(O)C(F)(F)F.NC=1C=NC(C2=NC(=NO2)C=3C=NC=4C=CSC4C3)=C(Cl)C1	Z5486344745
CN(C)CCN1C=NC=2C=C(C=CC21)NC3=NC=4C=CC=CC4N5N=NN=C35	Z5499029907
NC=1N=CC=2CN(CC3=NC(=NO3)C=4C=CN=CN4)CC2N1	Z5520938960
N#CC=1C=CC2=NC=C(C=3C=CC(=CC3)S(N)(=O)=O)N2C1	Z5592363044
OC(CNC=1C=CN=C2C=CC(Br)=CC12)C=3C=CC=C4C=CC=CC34	Z5600722800
O=C(O)C=1C=NN(C1)C=2C=CC=C(C2)C=3C=NC=C4SC=CC34	Z5738675481
CC1=NOC(=N1)C(NC(=O)C=2C=CC=C3N=C(O)C=CC23)C=4C=CC=CC4	Z5909872565
CC=1C=C2C(NCCNC=3C=CC=CN3)=C4CCCCC4=NC2=CC1F	Z6032459475
CC=1C=CC=C(C1)C=2C=NN3C(=CC=NC23)C(=O)O	Z6214208725
COC=1C=CC=2C=C(C=CC2N1)C=3C=CC=NC3C	Z6289278132
NC(=O)CN1C=C(CNCC=2C=CC(=NC2)N3C=CN=C3)N=N1	Z6326634614
CC=1C=CC(=CC1NC=2N=CC=C(N2)C=3C=CC=NC3)NC(=O)C4=CC=NN4C5CC5	Z6404515650
COC(C=1C=CC(=CC1)C=2C=CC=3C=NNC(=O)C3C2)C(C)N	Z6455967572
CC=1C=CC(=CC1Cl)NC(=O)COC=2C=CC=C3NC=C(CCN)C23	Z6476382947
O=C(NC=1C=CC=C(C1)CN2C(=O)CNC2=O)C3=NN(C=CC3=O)C=4C=CC=CC4F	Z6559958934
O=C(O)C=1C=CC=C2C(=CC=CC12)C3=NNC=4CCC(O)CC34	Z6619701669
O=C(O)C(F)(F)F.CNC=1C=C(C=CN1)C2=CC=C3NC=C(C(=O)O)C3=C2	Z8538995791
CN1C(=O)NC=2C=CC(=CC21)C=3C=CC=4CCOC(C(=O)O)C4C3	Z6739510359
O=C1C2=CC=NN2C=CN1CCNC=3N=CN=C4C(F)=C(Cl)C=CC34	Z6739736924
CC1=CN(N=C1NC(=O)C2=CC=C(CN(C)C)N2)C=3C=CC(C#N)=CN3	Z6739966561
CC=1C=C(C=C2CC(=O)NC12)C=3C=CC(=C(C3)C(F)(F)F)S(N)(=O)=O	Z6739991228
COC=1C=C(C=CC1C(N)=O)C2=CC=C3C(CCN)=C(C)NC3=C2	Z6781313633
CN1C=C2N=C(NC(=O)C2=N1)C=3C=CC=4N=CC=CC4C3	Z7024671854
O=C(O)CC=1C=NC=NC1N2CC=3C=CC=C(Br)C3C2	Z7024785673
CN1N=CC=2N=CC(=CC21)C=3C=CC(CO)=C(C3)CO	Z7060030319
CC=1C=CN=C2C=CC(=CC12)C=3C=NC=4C=NN(C)C4C3	Z7060032578
CC=1C=C(C=CC1O)C=2C=NC=3C=NN(C)C3C2	Z7060032644
CN1N=CC=2N=CC(=CC21)C=3C=C(CO)C=4N=CC=CC4C3	Z7060064161
CN(C)CCN1N=C(N=C1CN2CC3CCC2C3)C4=CC=C(N=C4)N(C)C	Z7079863364
O=C(O)C=1N=CC=C(N1)NCC(O)C2=CC=CS2	Z7143897191
O=C1NC=2C=CC(=CC2CO1)C=3C=CC=4OC=NC4C3	Z7188121260
OCC=1C=CC=2C(=CC=NC2C1)NCC=3C=CC=C4CCOC34	Z7223761824
CC=1C=CN=CC1C2=CC=C(N2)C(=O)O	Z7227434825
O=C(O)C(F)(F)F.CC=1N=C(CN)SC1C2=NC(=NO2)C3=CC=C(N=C3)N4C=NC=5C=CC=CC54	Z7621231063
O=C(O)C(F)(F)F.O=C(O)C=1C=NC=C(C1)N2C=C(N=N2)C=3C=CC=4CCNC4C3	Z8718576905
CC=1C=C2C=C(C=CC2=CN1)C3=NC(=NO3)C(F)F	Z7355716070
CC1=NN(C=2C=CC=CC2C)C=3SC(=CC13)C(=O)N[C@@H]4COC[C@H]4N(C)C |&1:19,23,r|	Z7611609955
COCCN1C=C(C=N1)C2=CN(N=N2)C=3C=NC=CC3Cl	Z7654817103
NC=1N=CC(C=2C=CC=C(C2)C3(O)CCC3)=C4C=CC=NC14	Z7671651395
NC(=O)C=1C(F)=CC(=CC1F)C=2C=NC(N)=C3N=CC=CC23	Z7911633795
CC=CCC(N)C(=O)NC=1C=CC=CC1C2=NC(=NN2)C=3C=CC=CC3	Z7918524035
CC(O)C(=O)NCC1(O)CCN(C1)C(=O)C=2NC=3C=CC=CC3C2C=4C=CC=CC4	Z8102222066
CC(NC(=O)C=1C=NC=C2NC=CC12)C3=CC=C(S3)C=4C=CC(Cl)=CC4	Z8276140121
O=C(O)C(F)(F)F.CSCC1(CC1)NC(=O)C2CN(CC=3C=CN(N3)C4CC4)CC=5C=CC=CC52	Z8464876914
O=C(O)C=1C=CN2C(=CN=C2C1)C=3C=CC(=CC3F)C(F)(F)F	Z8424562924
CC=1SC(=CC1C=2C=C(Cl)C=CC2CO)C(=O)O	Z8489514287
O=C(O)C(F)(F)F.COCCN(C)CCC1=CN(N=N1)C2=CC=CC(=C2)C3=CN4C=CC=CC4=N3	Z8553046691
ClC=1C=CC=C2C(=CN=CC12)NCC3=CC=NS3	Z8510916721
OC(CN1C=CN=C1)C=2C=CC=C(C2)C=3C=CC=C4C=NNC34	Z8525314572
NC1CCN2N=CC(C(=O)NC(C3=NC=4C=CC=CC4N3)C5CCCCC5)=C2C1	Z8566153313
O=C(O)C=1C=CC(=CC1O)C=2C=C3CCC(=O)NC3=CC2F	Z8578808914
FCCN1C=C(C=N1)C2=NOC(=N2)C=3C=CC=C4C=NSC34	Z8665841952
CC1CCN(CCOC=2C=CC=C(C2)C3=CC=C4CC(N)CC4=C3)CC1	Z8690906474
COC=1C=CC=C(C1)C=2N=C(NC(C)C(N)C3=CC=CO3)C=4C=CC=CC4N2	Z8698104850
CNC(=O)C=1C=CC(=CC1)C=2C=NC(=NC2)N(C)C	Z8718589837
CC1=NC=2C(F)=CC(=CC2O1)NC(=O)C=3C=CC(=CN3)N4C=CN=C4	Z8721928498
COC=1C=CC=CC1C2=NC(=CS2)C(=O)NC3=NC4=CC(=CC=C4N3)C(N)=O	Z8756050654
O=C(O)C=1C=CC(=CC1)C2=CNC=N2	Z1160901524
CC=1C=C(C=CC1C(=O)O)N2C=CN=C2	Z959355092
CC1=NC=C(CN(C)CC2=CSC=N2)S1	Z644882398
CC=1N=C(CC=2C=CC=CN2)SC1C(=O)O	Z381785832
O=C(O)C=1C=CC=C(C1)NC=2C=CN=CC2	Z398934276
CN1C=C(C=N1)N2C=C(C=CC2=O)C(=O)O	Z854062810
O=C(O)C=1C=CC=C(C1)C=2C=CC(=O)NN2	Z3241470971
[Na+].[O-]C(=O)CC1=NC(=CS1)C2=CC(Cl)=CC=C2Cl	Z3965769547
CC1=NN(C=C1C(=O)O)C2=NC(C)=CC(C)=N2	Z381386066
CC1=C(N=NN1C=2C=CC(F)=C(Cl)C2)C(=O)O	Z381397924
COC=1C=CC(Br)=CC1C2=NC=C(S2)C(=O)O	Z385373462
[O-][N+](=O)C=1C=CC=C(C1)N2C=C(N=N2)C(=O)O	Z415740024
COCC1=NN=C(O1)C2=CC=CC(=C2)C(=O)O	Z1136466273
O=C(O)CC=1C=CC=CC1OC=2C=CN=CC2	Z1430629295
COC=1C=CC=2C=C3C=C(SC3=NC2C1)C(=O)O	Z56347316
CCOC=1OC(=NC1C(=O)O)C=2C=CC(F)=CC2	Z220639082
OC=1C=CC(=CC1)CNC2=CC=CC3=CNN=C23	Z1127236557
COC=1C=CC(C2=NC(C)=C(S2)C(=O)O)=C(F)C1	Z1438088750
O=C(O)C1=CSC(=N1)C=2C=NN(C2)C=3C=CC=CC3	Z234895733
CC=1N=NC(NCC=2C=CN=CC2)=C3C=CC=CC13	Z49525823
O=C(O)C=1C=CC(=CC1)NC2=NC=3C=CC=CC3O2	Z351220580
[Na+].CN1CCN(C2=CC=C(S2)C([O-])=O)C=3C=CC=CC31	Z2240998901
CC1=NC=C(CN2CCN3C(=NN=C3C2)C(C)C)S1	Z1139439545
CC(C1=NC(=NO1)C2CC2)N3CCN4C=CN=C4C3	Z991012766
O=C(O)C(F)(F)F.O=C(O)C1=CC=CC(=C1)CN2C=NC=3CCCCC32	Z3031347115
CC1CCC=2C=CC=CC2N1CC3=CC=C(O3)C(=O)O	Z359352062
CCN1N=C2CCN(CCN3C=CC=N3)CC2=CC1=O	Z1272703307
CC=1SC=2N=C(N=C(N)C2C1C)C=3C=CC(=CC3)C(=O)O	Z237375124
COC=1C=CC=2C=NN(C(=O)C2C1OC)C=3C=CC=C(C3)C(=O)O	Z102895106
CN1C(=O)NC(=O)C=2C(=CC(=NC21)C=3C=CC=4OCOC4C3)C(=O)O	Z98638445
